Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,22,3,19,26.04824855542551,65.64158635967229,49.946421052376785,0.7608960084953398,26.307740568385007,19.73334436861692,20.172605466273424,False,43.653582,6,400
2,0,21,3,18,25.523468329340442,64.31914018993791,49.946421052376806,0.776540558609495,25.288499686640012,20.132778239566797,19.773171595323557,False,29.119313,5,350
3,0,13,3,10,25.600291426833202,64.51273439561967,49.946421052376756,0.7742102628309621,26.08215809790927,19.740610872424668,20.16533896246565,False,40.357485,6,400
4,0,21,3,18,25.384595266335612,63.969180071165745,49.94642105237681,0.7807888266945331,26.14074826486728,19.639947646459063,20.26600218843124,False,34.246878,5,350
5,0,16,3,13,25.534836633071944,64.3477883153413,49.94642105237676,0.7761948368389986,25.82492040139938,19.755076335798122,20.150873499092178,False,34.414707,5,350
6,0,17,4,13,25.94469044002945,65.38061990887422,49.94642105237681,0.763933121496719,25.734194532220044,20.140776420303574,19.765173414586798,False,49.010185,6,400
7,0,22,3,19,25.79385634196024,65.0005179817398,49.946421052376756,0.7684003543849897,25.679625290285223,20.16358438296861,19.74236545192169,False,59.510482,6,400
8,0,23,3,21,25.52335784471299,64.31886176867674,49.94642105237678,0.7765439200713695,25.980900789782915,19.890825339757928,20.015124495132408,False,70.015989,6,400
9,0,13,3,10,26.436953308289826,66.62112233689037,49.946421052376785,0.7497084903464583,26.797245876142817,20.092688846953216,19.813260987937092,False,72.678614,6,400
10,0,17,3,14,25.43515583481098,64.09659270372367,49.94642105237682,0.7792367572991942,26.181387951964588,19.740237494137837,20.16571234075253,False,80.581396,6,400
11,0,18,3,15,25.506699653006798,64.27688312557713,49.94642105237678,0.7770510737864643,25.768222457929316,19.9413410500702,19.96460878482011,False,59.66646,5,350
12,0,22,3,19,25.861830024871608,65.17181166267645,49.94642105237685,0.7663807369802013,26.19187520593691,19.886961966192153,20.01898786869815,False,59.718709,5,350
13,0,21,3,19,26.002010768455143,65.52506713650696,49.94642105237678,0.7622490633748528,25.461036326043406,20.330571342240486,19.575378492649868,False,58.753952,5,350
14,0,23,3,20,25.220796260095472,63.55640657544059,49.94642105237681,0.785859738515756,26.175396417846226,19.4030263214442,20.502923513446124,False,81.776973,6,400
15,0,22,4,18,25.85491258312199,65.15437970946742,49.946421052376806,0.7665857809573962,26.237131702805346,19.85313408189645,20.052815752993865,False,74.317798,6,400
16,0,21,3,18,26.031873353314325,65.6003208503521,49.9464210523768,0.761374645808744,25.93536282465229,20.17248294415992,19.73346689073043,False,36.120146,4,300
17,0,18,3,15,25.699676024068616,64.7631835806529,49.94642105237677,0.7712162727481724,25.896691045173668,19.869053788509284,20.036896046381067,False,73.641971,6,400
18,0,22,3,19,25.678573519092513,64.71000526811314,49.94642105237681,0.7718500538739516,25.831104001192376,20.04050228058813,19.8654475543022,False,74.721167,6,400
19,0,15,3,12,26.014432403061985,65.5563696557162,49.946421052376785,0.7618850969735128,25.910505896800238,20.122886620937713,19.783063213952634,False,54.026599,5,350
20,0,14,3,12,25.428303608866617,64.07932509434387,49.94642105237678,0.779446740096603,25.867594225281483,19.800988356235855,20.104961478654467,False,76.240968,6,400
