Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,17,3,14,25.92266024226828,65.32510381051607,49.946421052376785,0.7645823449014769,25.803008155372858,20.025069206677355,19.880880628212978,False,60.264934,6,400
2,0,24,4,20,25.533489931751767,64.34439462801446,49.94642105237678,0.7762357753324942,25.30411502891821,20.300158840398126,19.605790994492185,False,54.128266,7,450
3,0,18,3,15,25.296768103914296,63.747855621864026,49.94642105237683,0.7834996262250172,25.96422054461042,19.766109295038273,20.13984053985205,False,47.641251,6,400
4,0,19,3,16,25.309864415138225,63.780858326148326,49.94642105237684,0.7830942129529204,25.632351179024372,19.936472681014553,19.96947715387573,False,37.800986,5,350
5,0,17,3,14,25.61793856944662,64.55720519500548,49.94642105237681,0.7736769412725593,25.525423326731495,19.996556111753367,19.90939372313696,False,40.383598,5,350
6,0,21,3,18,25.714433984566757,64.80037364110822,49.94642105237677,0.7707736583279766,25.777091428646514,19.99057294854462,19.915376886345715,False,83.28671,7,450
7,0,18,3,16,25.532980906565527,64.34311188454512,49.94642105237683,0.7762512503591499,25.301322674351844,20.1334949939307,19.772454840959615,False,89.540989,6,400
8,0,23,3,20,25.71979829293538,64.81389169819715,49.946421052376785,0.770612900162668,26.4060259762695,19.751885734299123,20.15406410059119,False,58.485273,5,350
9,0,20,3,17,25.615835301581,64.55190495998413,49.94642105237678,0.7737404664252538,25.628181136078894,20.02108095480362,19.88486888008668,False,82.513138,6,400
10,0,21,3,18,25.849199009709928,65.13998150446902,49.946421052376834,0.7667552231182349,25.893016506508545,19.988830935418193,19.917118899472122,False,64.633136,5,350
11,0,27,3,24,25.234381597378935,63.590641625394916,49.94642105237679,0.785436658220959,25.847537153197802,19.660617755323383,20.245332079566936,False,84.073537,6,400
12,0,25,3,23,25.975736255668973,65.45885536428581,49.94642105237681,0.7630200799329506,25.566606025885633,20.402678747621987,19.503271087268324,False,59.256133,5,350
13,0,19,3,16,25.84844518488427,65.13808186590836,49.94642105237678,0.7667775841971405,26.021272891989582,20.018564539088093,19.887385295802215,False,80.668801,6,400
14,0,21,3,18,25.58199700635095,64.46663245600439,49.94642105237677,0.7747639228163963,25.559165219508333,20.049603003266647,19.856346831623664,False,82.76461,6,400
15,0,17,3,14,25.62562598826262,64.5765774904218,49.94642105237679,0.7734448463111103,25.592822445763403,19.994836089775553,19.911113745114783,False,63.724571,5,350
16,0,27,3,24,25.45129059902908,64.13725230955328,49.94642105237678,0.7787427626508602,26.055329543941955,19.93129109517137,19.974658739718933,False,61.427904,5,350
17,0,20,4,17,25.648531515836865,64.6342994199089,49.946421052376806,0.7727541181794279,25.93790182861669,19.872229938682032,20.03371989620828,False,105.210775,7,450
18,0,20,3,17,25.48669530508954,64.22647216882564,49.9464210523768,0.7776609763196659,25.878938295773796,19.902197119765734,20.003752715124566,False,65.534841,5,350
19,0,20,3,17,25.41636891628504,64.0492496690383,49.94642105237683,0.7798127427013584,25.964985184558422,19.859036820333305,20.04691301455704,False,107.227001,7,450
20,0,16,3,14,25.52899133086176,64.33305815377163,49.94642105237677,0.7763725600140552,25.617013120734516,20.06219215042777,19.843757684462556,False,62.902119,5,350
