Iteration,Out Of Box,Dislocated(any),Dislocated(position),Dislocated(angle),Front Area,Gross Volume,Net Volume,Deflation Factor,Back area,Front Face Area,Back Face Area,Box overflow,Duration (sec.),Waiting Loops,Duration (tics)
1,0,19,3,17,25.440316573978606,64.10959776642609,49.946421052376785,0.7790786838867596,24.96911903814343,20.137619119686708,19.76833071520363,False,53.055681,5,350
2,0,15,3,12,24.870729083166367,62.674237289579246,49.94642105237681,0.7969210829260674,25.019122354644974,19.846723662086827,20.05922617280349,False,36.241655,5,350
3,0,26,3,24,24.804054532165633,62.50621742105739,49.94642105237686,0.7990632470354969,25.015442428977806,19.948595301666604,19.95735453322374,False,37.535677,5,350
4,0,25,3,22,24.499984006602222,61.7399596966376,49.94642105237677,0.8089804609169009,25.211099751120532,19.687047188919884,20.21890264597044,False,54.828804,6,400
5,0,21,3,18,25.250950530755556,63.632395337504,49.946421052376756,0.7849212777149546,25.556612475287462,19.89126170697751,20.01468812791283,False,24.745876,4,300
6,0,22,4,18,24.825854426381746,62.561153154482,49.94642105237683,0.7983615795738984,25.371197164348434,19.885617835775324,20.02033199911498,False,61.417454,6,400
7,0,27,3,24,24.36960492404122,61.41140440858387,49.94642105237683,0.8133085626909307,24.451461436695766,20.18108619564176,19.72486363924854,False,56.911522,5,350
8,0,25,4,21,25.186589368190063,63.47020520783896,49.94642105237679,0.7869270453565211,25.49324266988506,19.84350164466131,20.062448190229034,False,89.614574,6,400
9,0,17,3,14,24.58419440131075,61.95216989130309,49.946421052376806,0.8062093892757796,24.972254202840528,19.863804972583278,20.042144862307016,False,94.451221,6,400
10,0,24,3,21,25.22308018030975,63.56216205438057,49.94642105237682,0.7857885798416546,24.82207319707773,20.243842650489867,19.662107184400448,False,88.976507,6,400
11,0,20,3,17,24.996936019292157,62.99227876861624,49.946421052376785,0.7928975110717996,25.01592781214253,20.01361448862348,19.892335346266872,False,66.68901,5,350
12,0,26,3,23,25.08262105020134,63.20820504650737,49.94642105237677,0.7901888847441113,25.171629470776963,20.141782515350865,19.764167319539446,False,65.181932,5,350
13,0,20,3,17,24.769908092665364,62.42016839351672,49.94642105237683,0.800164791890637,24.67811258289001,20.07476401882926,19.831185816061062,False,64.72334,5,350
14,0,18,4,15,24.639141151829644,62.090635702610705,49.94642105237682,0.8044114943773516,24.59010085079105,19.848694697317672,20.05725513757262,False,87.736053,6,400
15,0,21,3,19,24.74398040916377,62.354830631092696,49.94642105237688,0.8010032349838752,24.986512510440043,19.99414446815283,19.911805366737468,False,63.251095,5,350
16,0,20,4,16,25.02418577580334,63.06094815502441,49.946421052376756,0.7920340958019239,25.05170704041469,20.169332712126536,19.736617122763796,False,64.186256,5,350
17,0,16,3,13,24.360839309256473,61.389315059326314,49.946421052376834,0.8136012106359042,25.080939705643654,19.82164558457027,20.084304250320056,False,86.81009,6,400
18,0,19,4,15,24.773276232489415,62.42865610587333,49.94642105237684,0.8000560026099592,24.844490349005966,20.159166518299493,19.7467833165908,False,65.559327,5,350
19,0,20,3,17,24.16928842181799,60.90660682298133,49.94642105237678,0.8200493125079322,24.83618399597121,19.56127698278533,20.344672852104996,False,88.277863,6,400
20,0,20,3,17,24.296374610890197,61.2268640194433,49.94642105237678,0.8157599095148123,24.98769989187348,19.896879974199525,20.009069860690772,False,67.138792,5,350
